status_id,status_created_at,annotation1,annotation2
1.26567552594887E+018,Wed May 27 16:05:35 +0000 2020,politics,
1.26567709333511E+018,Wed May 27 16:11:48 +0000 2020,politics,
1.26567723670481E+018,Wed May 27 16:12:23 +0000 2020,fake cure,
1.26567838955949E+018,Wed May 27 16:16:57 +0000 2020,conspiracy,
1.26567965753528E+018,Wed May 27 16:22:00 +0000 2020,irrelevant,
1.2656810001532E+018,Wed May 27 16:27:20 +0000 2020,conspiracy,
1.26568101605793E+018,Wed May 27 16:27:24 +0000 2020,conspiracy,
1.26568171560919E+018,Wed May 27 16:30:10 +0000 2020,news,
1.26568486140828E+018,Wed May 27 16:42:40 +0000 2020,sarcasm or satire,
1.26568557969125E+018,Wed May 27 16:45:32 +0000 2020,true public health response,
1.26568581953841E+018,Wed May 27 16:46:29 +0000 2020,calling out or correction,
1.26568654235963E+018,Wed May 27 16:49:21 +0000 2020,conspiracy,
1.26568887766008E+018,Wed May 27 16:58:38 +0000 2020,sarcasm or satire,
1.26568947968952E+018,Wed May 27 17:01:01 +0000 2020,calling out or correction,
1.26568956874715E+018,Wed May 27 17:01:23 +0000 2020,ambiguous or hard to classify,
1.26569061142177E+018,Wed May 27 17:05:31 +0000 2020,politics,
1.26569171001465E+018,Wed May 27 17:09:53 +0000 2020,commercial activity or promotion,
1.26569472237238E+018,Wed May 27 17:21:51 +0000 2020,commercial activity or promotion,
1.26569597383099E+018,Wed May 27 17:26:50 +0000 2020,conspiracy,
1.26569665087561E+018,Wed May 27 17:29:31 +0000 2020,false fact or prevention,
1.26570261093124E+018,Wed May 27 17:53:12 +0000 2020,sarcasm or satire,
1.26570900983272E+018,Wed May 27 18:18:38 +0000 2020,politics,
1.26571174313902E+018,Wed May 27 18:29:30 +0000 2020,irrelevant,
1.26571327913928E+018,Wed May 27 18:35:36 +0000 2020,conspiracy,
1.26571517874374E+018,Wed May 27 18:43:09 +0000 2020,news,
1.26571558708863E+018,Wed May 27 18:44:46 +0000 2020,true prevention,
1.26571936442417E+018,Wed May 27 18:59:47 +0000 2020,sarcasm or satire,
1.26571996303947E+018,Wed May 27 19:02:09 +0000 2020,conspiracy,
1.26572504937554E+018,Wed May 27 19:22:22 +0000 2020,conspiracy,
1.26573024129876E+018,Wed May 27 19:43:00 +0000 2020,true public health response,
1.26573532664069E+018,Wed May 27 20:03:12 +0000 2020,sarcasm or satire,
1.26573579577371E+018,Wed May 27 20:05:04 +0000 2020,false fact or prevention,
1.26573707744396E+018,Wed May 27 20:10:10 +0000 2020,true public health response,
1.2657371273101E+018,Wed May 27 20:10:22 +0000 2020,true public health response,
1.26574038616261E+018,Wed May 27 20:23:19 +0000 2020,sarcasm or satire,
1.26574203695685E+018,Wed May 27 20:29:52 +0000 2020,commercial activity or promotion,
1.2657422028457E+018,Wed May 27 20:30:32 +0000 2020,panic buying,
1.26574269573933E+018,Wed May 27 20:32:29 +0000 2020,politics,
1.26574701704692E+018,Wed May 27 20:49:39 +0000 2020,fake treatment,
1.26574912707118E+018,Wed May 27 20:58:03 +0000 2020,conspiracy,
1.26574933781805E+018,Wed May 27 20:58:53 +0000 2020,fake treatment,
1.26574935243956E+018,Wed May 27 20:58:56 +0000 2020,fake treatment,
1.26574972611853E+018,Wed May 27 21:00:25 +0000 2020,politics,
1.26575145146223E+018,Wed May 27 21:07:17 +0000 2020,true public health response,
1.26575328907912E+018,Wed May 27 21:14:35 +0000 2020,true public health response,
1.265754250707E+018,Wed May 27 21:18:24 +0000 2020,calling out or correction,
1.26575500635297E+018,Wed May 27 21:21:24 +0000 2020,sarcasm or satire,
1.26575798628429E+018,Wed May 27 21:33:15 +0000 2020,ambiguous or hard to classify,
1.26576110865844E+018,Wed May 27 21:45:39 +0000 2020,calling out or correction,
1.26576455765123E+018,Wed May 27 21:59:21 +0000 2020,conspiracy,
1.26576484180274E+018,Wed May 27 22:00:29 +0000 2020,sarcasm or satire,
1.26576506620652E+018,Wed May 27 22:01:23 +0000 2020,politics,
1.26576781850457E+018,Wed May 27 22:12:19 +0000 2020,fake cure,
1.26576806549886E+018,Wed May 27 22:13:18 +0000 2020,news,
1.26576919793576E+018,Wed May 27 22:17:48 +0000 2020,conspiracy,
1.26577202556768E+018,Wed May 27 22:29:02 +0000 2020,sarcasm or satire,
1.26577271172642E+018,Wed May 27 22:31:46 +0000 2020,false fact or prevention,
1.26577732512119E+018,Wed May 27 22:50:05 +0000 2020,politics,
1.26577779992455E+018,Wed May 27 22:51:59 +0000 2020,politics,
1.26578039367381E+018,Wed May 27 23:02:17 +0000 2020,fake cure,
1.26578332912876E+018,Wed May 27 23:13:57 +0000 2020,politics,
1.26578459171086E+018,Wed May 27 23:18:58 +0000 2020,conspiracy,
1.26578619210616E+018,Wed May 27 23:25:20 +0000 2020,fake cure,
1.26578625629162E+018,Wed May 27 23:25:35 +0000 2020,politics,
1.26578791476988E+018,Wed May 27 23:32:10 +0000 2020,sarcasm or satire,
1.26579584048606E+018,Thu May 28 00:03:40 +0000 2020,ambiguous or hard to classify,
1.26579933667751E+018,Thu May 28 00:17:33 +0000 2020,news,
1.26580190614589E+018,Thu May 28 00:27:46 +0000 2020,politics,
1.26580273385829E+018,Thu May 28 00:31:03 +0000 2020,calling out or correction,
1.26580605050416E+018,Thu May 28 00:44:14 +0000 2020,sarcasm or satire,
1.26580635831995E+018,Thu May 28 00:45:28 +0000 2020,conspiracy,
1.26580665562464E+018,Thu May 28 00:46:38 +0000 2020,politics,
1.26580700780788E+018,Thu May 28 00:48:02 +0000 2020,fake cure,
1.26580762118716E+018,Thu May 28 00:50:29 +0000 2020,commercial activity or promotion,
1.2658097175003E+018,Thu May 28 00:58:48 +0000 2020,conspiracy,
1.26580988333461E+018,Thu May 28 00:59:28 +0000 2020,politics,
1.26581171181216E+018,Thu May 28 01:06:44 +0000 2020,conspiracy,
1.26581488229894E+018,Thu May 28 01:19:20 +0000 2020,news,
1.26581544866424E+018,Thu May 28 01:21:35 +0000 2020,conspiracy,
1.26581587474674E+018,Thu May 28 01:23:16 +0000 2020,politics,
1.26581609310227E+018,Thu May 28 01:24:08 +0000 2020,politics,
1.26581627528603E+018,Thu May 28 01:24:52 +0000 2020,true public health response,
1.2658174910933E+018,Thu May 28 01:29:42 +0000 2020,politics,
1.26582225587291E+018,Thu May 28 01:48:38 +0000 2020,sarcasm or satire,
1.26582326006466E+018,Thu May 28 01:52:37 +0000 2020,politics,
1.26582347225462E+018,Thu May 28 01:53:28 +0000 2020,calling out or correction,
1.26582367176504E+018,Thu May 28 01:54:15 +0000 2020,irrelevant,
1.26582438738884E+018,Thu May 28 01:57:06 +0000 2020,fake cure,
1.26582667756259E+018,Thu May 28 02:06:12 +0000 2020,panic buying,
1.26582767630205E+018,Thu May 28 02:10:10 +0000 2020,news,
1.26582899660605E+018,Thu May 28 02:15:25 +0000 2020,politics,
1.26583020643608E+018,Thu May 28 02:20:13 +0000 2020,fake cure,
1.26583542350032E+018,Thu May 28 02:40:57 +0000 2020,calling out or correction,
1.26583707983089E+018,Thu May 28 02:47:32 +0000 2020,irrelevant,
1.26583845636378E+018,Thu May 28 02:53:00 +0000 2020,politics,
1.26584078353562E+018,Thu May 28 03:02:15 +0000 2020,ambiguous or hard to classify,
1.26584115567523E+018,Thu May 28 03:03:44 +0000 2020,fake treatment,
1.26584376242678E+018,Thu May 28 03:14:05 +0000 2020,calling out or correction,
1.26584406797326E+018,Thu May 28 03:15:18 +0000 2020,conspiracy,
1.26584634013276E+018,Thu May 28 03:24:20 +0000 2020,true public health response,
1.26585303814259E+018,Thu May 28 03:50:57 +0000 2020,politics,
1.26585790505357E+018,Thu May 28 04:10:17 +0000 2020,conspiracy,
1.26585818877293E+018,Thu May 28 04:11:25 +0000 2020,conspiracy,
1.26585898906289E+018,Thu May 28 04:14:36 +0000 2020,conspiracy,
1.26586180812607E+018,Thu May 28 04:25:48 +0000 2020,sarcasm or satire,
1.2658622834037E+018,Thu May 28 04:27:41 +0000 2020,conspiracy,
1.26586399366873E+018,Thu May 28 04:34:29 +0000 2020,calling out or correction,
1.26586918208985E+018,Thu May 28 04:55:06 +0000 2020,calling out or correction,
1.26587036600765E+018,Thu May 28 04:59:48 +0000 2020,calling out or correction,
1.26587175209089E+018,Thu May 28 05:05:19 +0000 2020,politics,
1.26587778664582E+018,Thu May 28 05:29:17 +0000 2020,news,
1.26588062800152E+018,Thu May 28 05:40:35 +0000 2020,politics,
1.26588863687417E+018,Thu May 28 06:12:24 +0000 2020,calling out or correction,
1.26589117406738E+018,Thu May 28 06:22:29 +0000 2020,conspiracy,
1.26589210427163E+018,Thu May 28 06:26:11 +0000 2020,politics,
1.26589524687924E+018,Thu May 28 06:38:40 +0000 2020,true prevention,
1.26589855711193E+018,Thu May 28 06:51:49 +0000 2020,fake cure,
1.26590487037823E+018,Thu May 28 07:16:55 +0000 2020,true public health response,
1.26592115475529E+018,Thu May 28 08:21:37 +0000 2020,ambiguous or hard to classify,
1.26592431632518E+018,Thu May 28 08:34:11 +0000 2020,true public health response,
1.26592509649511E+018,Thu May 28 08:37:17 +0000 2020,politics,
1.26592771343035E+018,Thu May 28 08:47:41 +0000 2020,true prevention,
1.26593076116269E+018,Thu May 28 08:59:47 +0000 2020,false fact or prevention,
1.26593565006015E+018,Thu May 28 09:19:13 +0000 2020,conspiracy,
1.26593844747626E+018,Thu May 28 09:30:20 +0000 2020,calling out or correction,
1.2659439258077E+018,Thu May 28 09:52:06 +0000 2020,true public health response,
1.26594527404173E+018,Thu May 28 09:57:28 +0000 2020,false fact or prevention,
1.26594855242712E+018,Thu May 28 10:10:29 +0000 2020,false fact or prevention,
1.2659522956547E+018,Thu May 28 10:25:22 +0000 2020,calling out or correction,
1.26595936903388E+018,Thu May 28 10:53:28 +0000 2020,politics,
1.26595937024184E+018,Thu May 28 10:53:28 +0000 2020,politics,
1.26596125194902E+018,Thu May 28 11:00:57 +0000 2020,calling out or correction,
1.26596132646942E+018,Thu May 28 11:01:15 +0000 2020,sarcasm or satire,
1.2659617502157E+018,Thu May 28 11:02:56 +0000 2020,true prevention,
1.26596398085985E+018,Thu May 28 11:11:48 +0000 2020,politics,
1.26596627555933E+018,Thu May 28 11:20:55 +0000 2020,sarcasm or satire,
1.26598615368727E+018,Thu May 28 12:39:54 +0000 2020,conspiracy,
1.26598756054892E+018,Thu May 28 12:45:30 +0000 2020,sarcasm or satire,
1.26598771906437E+018,Thu May 28 12:46:07 +0000 2020,politics,
1.26599149149275E+018,Thu May 28 13:01:07 +0000 2020,true prevention,
1.26599179899393E+018,Thu May 28 13:02:20 +0000 2020,conspiracy,
1.26599607553141E+018,Thu May 28 13:19:20 +0000 2020,true prevention,
1.26599676134194E+018,Thu May 28 13:22:03 +0000 2020,politics,
1.26599808605011E+018,Thu May 28 13:27:19 +0000 2020,ambiguous or hard to classify,
1.26599841700993E+018,Thu May 28 13:28:38 +0000 2020,politics,
1.26599963415081E+018,Thu May 28 13:33:28 +0000 2020,calling out or correction,
1.26599965833928E+018,Thu May 28 13:33:34 +0000 2020,politics,
1.26600001868892E+018,Thu May 28 13:35:00 +0000 2020,true prevention,
1.26600095971454E+018,Thu May 28 13:38:44 +0000 2020,conspiracy,
1.26600181143934E+018,Thu May 28 13:42:07 +0000 2020,calling out or correction,
1.26600237069106E+018,Thu May 28 13:44:21 +0000 2020,conspiracy,
1.26600486814721E+018,Thu May 28 13:54:16 +0000 2020,calling out or correction,
1.26600580655163E+018,Thu May 28 13:58:00 +0000 2020,true public health response,
1.26600723266093E+018,Thu May 28 14:03:40 +0000 2020,sarcasm or satire,
1.26600854182078E+018,Thu May 28 14:08:52 +0000 2020,conspiracy,
1.26601046873438E+018,Thu May 28 14:16:31 +0000 2020,calling out or correction,
1.26601381629228E+018,Thu May 28 14:29:49 +0000 2020,sarcasm or satire,
1.26601533619069E+018,Thu May 28 14:35:52 +0000 2020,panic buying,
1.26601716911828E+018,Thu May 28 14:43:09 +0000 2020,irrelevant,
1.26602203762731E+018,Thu May 28 15:02:29 +0000 2020,calling out or correction,
1.26602542174698E+018,Thu May 28 15:15:56 +0000 2020,sarcasm or satire,
1.26602618846987E+018,Thu May 28 15:18:59 +0000 2020,calling out or correction,
1.26602633915871E+018,Thu May 28 15:19:35 +0000 2020,panic buying,
1.26602670230154E+018,Thu May 28 15:21:02 +0000 2020,true prevention,
1.2660289591852E+018,Thu May 28 15:30:00 +0000 2020,calling out or correction,
1.26602896785901E+018,Thu May 28 15:30:02 +0000 2020,true public health response,
1.26603397188175E+018,Thu May 28 15:49:55 +0000 2020,sarcasm or satire,
1.26603403960706E+018,Thu May 28 15:50:11 +0000 2020,calling out or correction,
1.26603587261455E+018,Thu May 28 15:57:28 +0000 2020,conspiracy,
1.26603879377526E+018,Thu May 28 16:09:04 +0000 2020,false fact or prevention,
1.2660412214175E+018,Thu May 28 16:18:43 +0000 2020,conspiracy,
1.26604265518155E+018,Thu May 28 16:24:25 +0000 2020,fake cure,
1.26604432750095E+018,Thu May 28 16:31:04 +0000 2020,false fact or prevention,
1.26604586400012E+018,Thu May 28 16:37:10 +0000 2020,sarcasm or satire,
1.26604611349851E+018,Thu May 28 16:38:10 +0000 2020,fake cure,
1.2660463201768E+018,Thu May 28 16:38:59 +0000 2020,conspiracy,
1.26605314553423E+018,Thu May 28 17:06:06 +0000 2020,conspiracy,
1.26605327721013E+018,Thu May 28 17:06:38 +0000 2020,calling out or correction,
1.26605531134702E+018,Thu May 28 17:14:43 +0000 2020,calling out or correction,
1.26606393501232E+018,Thu May 28 17:48:59 +0000 2020,calling out or correction,
1.26606778493873E+018,Thu May 28 18:04:16 +0000 2020,false fact or prevention,
1.26606896399538E+018,Thu May 28 18:08:58 +0000 2020,politics,
1.2660710565882E+018,Thu May 28 18:17:17 +0000 2020,false fact or prevention,
1.2660734419601E+018,Thu May 28 18:26:45 +0000 2020,fake cure,
1.26607355066814E+018,Thu May 28 18:27:11 +0000 2020,conspiracy,
1.26607530270022E+018,Thu May 28 18:34:09 +0000 2020,ambiguous or hard to classify,
1.26607849103376E+018,Thu May 28 18:46:49 +0000 2020,sarcasm or satire,
1.26608384796957E+018,Thu May 28 19:08:06 +0000 2020,calling out or correction,
1.26608482811135E+018,Thu May 28 19:12:00 +0000 2020,calling out or correction,
1.26608535979814E+018,Thu May 28 19:14:07 +0000 2020,conspiracy,
1.26608773634527E+018,Thu May 28 19:23:33 +0000 2020,calling out or correction,
1.26608823587841E+018,Thu May 28 19:25:32 +0000 2020,conspiracy,
1.26609762507971E+018,Thu May 28 20:02:51 +0000 2020,conspiracy,
1.26609943310553E+018,Thu May 28 20:10:02 +0000 2020,politics,
1.26610456001303E+018,Thu May 28 20:30:24 +0000 2020,true prevention,
1.26610462476893E+018,Thu May 28 20:30:40 +0000 2020,ambiguous or hard to classify,
1.26611216559492E+018,Thu May 28 21:00:38 +0000 2020,conspiracy,
1.26611541896548E+018,Thu May 28 21:13:33 +0000 2020,fake cure,
1.26611555196266E+018,Thu May 28 21:14:05 +0000 2020,fake cure,
1.26611765118676E+018,Thu May 28 21:22:26 +0000 2020,false fact or prevention,
1.26611878369498E+018,Thu May 28 21:26:56 +0000 2020,conspiracy,
1.26612638290568E+018,Thu May 28 21:57:07 +0000 2020,fake cure,
1.26612857739067E+018,Thu May 28 22:05:51 +0000 2020,conspiracy,
1.26612915398159E+018,Thu May 28 22:08:08 +0000 2020,conspiracy,
1.26612967268277E+018,Thu May 28 22:10:12 +0000 2020,politics,
1.26612979896488E+018,Thu May 28 22:10:42 +0000 2020,politics,
1.26613124559291E+018,Thu May 28 22:16:27 +0000 2020,fake cure,
1.26613356621323E+018,Thu May 28 22:25:40 +0000 2020,politics,
1.26613801430623E+018,Thu May 28 22:43:20 +0000 2020,politics,
1.26613806863926E+018,Thu May 28 22:43:33 +0000 2020,news,
1.26613929808622E+018,Thu May 28 22:48:27 +0000 2020,fake cure,
1.26614239044173E+018,Thu May 28 23:00:44 +0000 2020,calling out or correction,
1.26614302941446E+018,Thu May 28 23:03:16 +0000 2020,politics,
1.26614308061845E+018,Thu May 28 23:03:28 +0000 2020,politics,
1.2661475562597E+018,Thu May 28 23:21:15 +0000 2020,ambiguous or hard to classify,
1.26614813239353E+018,Thu May 28 23:23:33 +0000 2020,politics,
1.26614910648273E+018,Thu May 28 23:27:25 +0000 2020,news,
1.26614955404025E+018,Thu May 28 23:29:12 +0000 2020,politics,
1.26615462304521E+018,Thu May 28 23:49:20 +0000 2020,conspiracy,
1.26615551112198E+018,Thu May 28 23:52:52 +0000 2020,sarcasm or satire,
1.26615610766128E+018,Thu May 28 23:55:14 +0000 2020,false fact or prevention,
1.26615812762537E+018,Fri May 29 00:03:16 +0000 2020,news,
1.26615831164634E+018,Fri May 29 00:04:00 +0000 2020,politics,
1.26616384619393E+018,Fri May 29 00:25:59 +0000 2020,calling out or correction,
1.2661649305012E+018,Fri May 29 00:30:18 +0000 2020,false fact or prevention,
1.26616629901451E+018,Fri May 29 00:35:44 +0000 2020,calling out or correction,
1.2661690248551E+018,Fri May 29 00:46:34 +0000 2020,calling out or correction,
1.26617362200105E+018,Fri May 29 01:04:50 +0000 2020,irrelevant,
1.26617376607101E+018,Fri May 29 01:05:24 +0000 2020,irrelevant,
1.26617556463478E+018,Fri May 29 01:12:33 +0000 2020,calling out or correction,
1.26617985186771E+018,Fri May 29 01:29:35 +0000 2020,true public health response,
1.26618352087284E+018,Fri May 29 01:44:10 +0000 2020,false fact or prevention,
1.26619025528529E+018,Fri May 29 02:10:56 +0000 2020,ambiguous or hard to classify,
1.26619179121408E+018,Fri May 29 02:17:02 +0000 2020,news,
1.26619885716949E+018,Fri May 29 02:45:07 +0000 2020,false fact or prevention,
1.26619933230441E+018,Fri May 29 02:47:00 +0000 2020,true prevention,
1.26620651939946E+018,Fri May 29 03:15:33 +0000 2020,conspiracy,
1.26620684062011E+018,Fri May 29 03:16:50 +0000 2020,politics,
1.26620774300781E+018,Fri May 29 03:20:25 +0000 2020,conspiracy,
1.26621722918989E+018,Fri May 29 03:58:07 +0000 2020,sarcasm or satire,
1.26622056948319E+018,Fri May 29 04:11:23 +0000 2020,sarcasm or satire,
1.26622622167266E+018,Fri May 29 04:33:51 +0000 2020,calling out or correction,
1.26623464873397E+018,Fri May 29 05:07:20 +0000 2020,politics,
1.26623672594212E+018,Fri May 29 05:15:35 +0000 2020,fake cure,
1.26623824522802E+018,Fri May 29 05:21:37 +0000 2020,calling out or correction,
1.26624488777245E+018,Fri May 29 05:48:01 +0000 2020,calling out or correction,
1.26624589056343E+018,Fri May 29 05:52:00 +0000 2020,false fact or prevention,
1.26624848774358E+018,Fri May 29 06:02:19 +0000 2020,conspiracy,
1.26624849078864E+018,Fri May 29 06:02:20 +0000 2020,sarcasm or satire,
1.26625417388182E+018,Fri May 29 06:24:55 +0000 2020,conspiracy,
1.26625585103719E+018,Fri May 29 06:31:35 +0000 2020,politics,
1.26626070263475E+018,Fri May 29 06:50:52 +0000 2020,false fact or prevention,
1.26626712183665E+018,Fri May 29 07:16:22 +0000 2020,panic buying,
1.26627223007956E+018,Fri May 29 07:36:40 +0000 2020,conspiracy,
1.26628347399349E+018,Fri May 29 08:21:21 +0000 2020,fake cure,
1.26628785992685E+018,Fri May 29 08:38:46 +0000 2020,sarcasm or satire,
1.26628862582774E+018,Fri May 29 08:41:49 +0000 2020,conspiracy,
1.26629054816956E+018,Fri May 29 08:49:27 +0000 2020,sarcasm or satire,
1.26629349863171E+018,Fri May 29 09:01:11 +0000 2020,sarcasm or satire,
1.2662970879703E+018,Fri May 29 09:15:27 +0000 2020,commercial activity or promotion,
1.26631333311375E+018,Fri May 29 10:20:00 +0000 2020,true public health response,
1.26631591566421E+018,Fri May 29 10:30:15 +0000 2020,conspiracy,
1.26631753337358E+018,Fri May 29 10:36:41 +0000 2020,politics,
1.26632778968855E+018,Fri May 29 11:17:26 +0000 2020,sarcasm or satire,
1.2663286316111E+018,Fri May 29 11:20:47 +0000 2020,calling out or correction,
1.26633094044123E+018,Fri May 29 11:29:58 +0000 2020,sarcasm or satire,
1.26633223518943E+018,Fri May 29 11:35:06 +0000 2020,politics,
1.26633251718926E+018,Fri May 29 11:36:14 +0000 2020,emergency,
1.26633275757734E+018,Fri May 29 11:37:11 +0000 2020,sarcasm or satire,
1.26633380677395E+018,Fri May 29 11:41:21 +0000 2020,conspiracy,
1.26633443464464E+018,Fri May 29 11:43:51 +0000 2020,fake cure,
1.26634135990191E+018,Fri May 29 12:11:22 +0000 2020,conspiracy,
